Id,SampleInt,SampleDecimal,SampleString,SampleBool
8868,8867,8.867,8867,0
8869,8868,8.868,8868,1
8870,8869,8.869,8869,0
8871,8870,8.870,8870,1
8872,8871,8.871,8871,0
8873,8872,8.872,8872,1
8874,8873,8.873,8873,0
8875,8874,8.874,8874,1
8876,8875,8.875,8875,0
8877,8876,8.876,8876,1
8878,8877,8.877,8877,0
8879,8878,8.878,8878,1
8880,8879,8.879,8879,0
8881,8880,8.880,8880,1
8882,8881,8.881,8881,0
8883,8882,8.882,8882,1
8884,8883,8.883,8883,0
8885,8884,8.884,8884,1
8886,8885,8.885,8885,0
8887,8886,8.886,8886,1
8888,8887,8.887,8887,0
8889,8888,8.888,8888,1
8890,8889,8.889,8889,0
8891,8890,8.890,8890,1
8892,8891,8.891,8891,0
8893,8892,8.892,8892,1
8894,8893,8.893,8893,0
8895,8894,8.894,8894,1
8896,8895,8.895,8895,0
8897,8896,8.896,8896,1
8898,8897,8.897,8897,0
8899,8898,8.898,8898,1
8900,8899,8.899,8899,0
8901,8900,8.900,8900,1
8902,8901,8.901,8901,0
8903,8902,8.902,8902,1
8904,8903,8.903,8903,0
8905,8904,8.904,8904,1
8906,8905,8.905,8905,0
8907,8906,8.906,8906,1
8908,8907,8.907,8907,0
8909,8908,8.908,8908,1
8910,8909,8.909,8909,0
8911,8910,8.910,8910,1
8912,8911,8.911,8911,0
8913,8912,8.912,8912,1
8914,8913,8.913,8913,0
8915,8914,8.914,8914,1
8916,8915,8.915,8915,0
8917,8916,8.916,8916,1
8918,8917,8.917,8917,0
8919,8918,8.918,8918,1
8920,8919,8.919,8919,0
8921,8920,8.920,8920,1
8922,8921,8.921,8921,0
8923,8922,8.922,8922,1
8924,8923,8.923,8923,0
8925,8924,8.924,8924,1
8926,8925,8.925,8925,0
8927,8926,8.926,8926,1
8928,8927,8.927,8927,0
8929,8928,8.928,8928,1
8930,8929,8.929,8929,0
8931,8930,8.930,8930,1
8932,8931,8.931,8931,0
8933,8932,8.932,8932,1
8934,8933,8.933,8933,0
8935,8934,8.934,8934,1
8936,8935,8.935,8935,0
8937,8936,8.936,8936,1
8938,8937,8.937,8937,0
8939,8938,8.938,8938,1
8940,8939,8.939,8939,0
8941,8940,8.940,8940,1
8942,8941,8.941,8941,0
8943,8942,8.942,8942,1
8944,8943,8.943,8943,0
8945,8944,8.944,8944,1
8946,8945,8.945,8945,0
8947,8946,8.946,8946,1
8948,8947,8.947,8947,0
8949,8948,8.948,8948,1
8950,8949,8.949,8949,0
8951,8950,8.950,8950,1
8952,8951,8.951,8951,0
8953,8952,8.952,8952,1
8954,8953,8.953,8953,0
8955,8954,8.954,8954,1
8956,8955,8.955,8955,0
8957,8956,8.956,8956,1
8958,8957,8.957,8957,0
8959,8958,8.958,8958,1
8960,8959,8.959,8959,0
8961,8960,8.960,8960,1
8962,8961,8.961,8961,0
8963,8962,8.962,8962,1
8964,8963,8.963,8963,0
8965,8964,8.964,8964,1
8966,8965,8.965,8965,0
8967,8966,8.966,8966,1
8968,8967,8.967,8967,0
8969,8968,8.968,8968,1
8970,8969,8.969,8969,0
8971,8970,8.970,8970,1
8972,8971,8.971,8971,0
8973,8972,8.972,8972,1
8974,8973,8.973,8973,0
8975,8974,8.974,8974,1
8976,8975,8.975,8975,0
8977,8976,8.976,8976,1
8978,8977,8.977,8977,0
8979,8978,8.978,8978,1
8980,8979,8.979,8979,0
8981,8980,8.980,8980,1
8982,8981,8.981,8981,0
8983,8982,8.982,8982,1
8984,8983,8.983,8983,0
8985,8984,8.984,8984,1
8986,8985,8.985,8985,0
8987,8986,8.986,8986,1
8988,8987,8.987,8987,0
8989,8988,8.988,8988,1
8990,8989,8.989,8989,0
8991,8990,8.990,8990,1
8992,8991,8.991,8991,0
8993,8992,8.992,8992,1
8994,8993,8.993,8993,0
8995,8994,8.994,8994,1
8996,8995,8.995,8995,0
8997,8996,8.996,8996,1
8998,8997,8.997,8997,0
8999,8998,8.998,8998,1
9000,8999,8.999,8999,0
9001,9000,9.000,9000,1
9002,9001,9.001,9001,0
9003,9002,9.002,9002,1
9004,9003,9.003,9003,0
9005,9004,9.004,9004,1
9006,9005,9.005,9005,0
9007,9006,9.006,9006,1
9008,9007,9.007,9007,0
9009,9008,9.008,9008,1
9010,9009,9.009,9009,0
9011,9010,9.010,9010,1
9012,9011,9.011,9011,0
9013,9012,9.012,9012,1
9014,9013,9.013,9013,0
9015,9014,9.014,9014,1
9016,9015,9.015,9015,0
9017,9016,9.016,9016,1
9018,9017,9.017,9017,0
9019,9018,9.018,9018,1
9020,9019,9.019,9019,0
9021,9020,9.020,9020,1
9022,9021,9.021,9021,0
9023,9022,9.022,9022,1
9024,9023,9.023,9023,0
9025,9024,9.024,9024,1
9026,9025,9.025,9025,0
9027,9026,9.026,9026,1
9028,9027,9.027,9027,0
9029,9028,9.028,9028,1
9030,9029,9.029,9029,0
9031,9030,9.030,9030,1
9032,9031,9.031,9031,0
9033,9032,9.032,9032,1
9034,9033,9.033,9033,0
9035,9034,9.034,9034,1
9036,9035,9.035,9035,0
9037,9036,9.036,9036,1
9038,9037,9.037,9037,0
9039,9038,9.038,9038,1
9040,9039,9.039,9039,0
9041,9040,9.040,9040,1
9042,9041,9.041,9041,0
9043,9042,9.042,9042,1
9044,9043,9.043,9043,0
9045,9044,9.044,9044,1
9046,9045,9.045,9045,0
9047,9046,9.046,9046,1
9048,9047,9.047,9047,0
9049,9048,9.048,9048,1
9050,9049,9.049,9049,0
9051,9050,9.050,9050,1
9052,9051,9.051,9051,0
9053,9052,9.052,9052,1
9054,9053,9.053,9053,0
9055,9054,9.054,9054,1
9056,9055,9.055,9055,0
9057,9056,9.056,9056,1
9058,9057,9.057,9057,0
9059,9058,9.058,9058,1
9060,9059,9.059,9059,0
9061,9060,9.060,9060,1
9062,9061,9.061,9061,0
9063,9062,9.062,9062,1
9064,9063,9.063,9063,0
9065,9064,9.064,9064,1
9066,9065,9.065,9065,0
9067,9066,9.066,9066,1
9068,9067,9.067,9067,0
9069,9068,9.068,9068,1
9070,9069,9.069,9069,0
9071,9070,9.070,9070,1
9072,9071,9.071,9071,0
9073,9072,9.072,9072,1
9074,9073,9.073,9073,0
9075,9074,9.074,9074,1
9076,9075,9.075,9075,0
9077,9076,9.076,9076,1
9078,9077,9.077,9077,0
9079,9078,9.078,9078,1
9080,9079,9.079,9079,0
9081,9080,9.080,9080,1
9082,9081,9.081,9081,0
9083,9082,9.082,9082,1
9084,9083,9.083,9083,0
9085,9084,9.084,9084,1
9086,9085,9.085,9085,0
9087,9086,9.086,9086,1
9088,9087,9.087,9087,0
9089,9088,9.088,9088,1
9090,9089,9.089,9089,0
9091,9090,9.090,9090,1
9092,9091,9.091,9091,0
9093,9092,9.092,9092,1
9094,9093,9.093,9093,0
9095,9094,9.094,9094,1
9096,9095,9.095,9095,0
9097,9096,9.096,9096,1
9098,9097,9.097,9097,0
9099,9098,9.098,9098,1
9100,9099,9.099,9099,0
9101,9100,9.100,9100,1
9102,9101,9.101,9101,0
9103,9102,9.102,9102,1
9104,9103,9.103,9103,0
9105,9104,9.104,9104,1
9106,9105,9.105,9105,0
9107,9106,9.106,9106,1
9108,9107,9.107,9107,0
9109,9108,9.108,9108,1
9110,9109,9.109,9109,0
9111,9110,9.110,9110,1
9112,9111,9.111,9111,0
9113,9112,9.112,9112,1
9114,9113,9.113,9113,0
9115,9114,9.114,9114,1
9116,9115,9.115,9115,0
9117,9116,9.116,9116,1
9118,9117,9.117,9117,0
9119,9118,9.118,9118,1
9120,9119,9.119,9119,0
9121,9120,9.120,9120,1
9122,9121,9.121,9121,0
9123,9122,9.122,9122,1
9124,9123,9.123,9123,0
9125,9124,9.124,9124,1
9126,9125,9.125,9125,0
9127,9126,9.126,9126,1
9128,9127,9.127,9127,0
9129,9128,9.128,9128,1
9130,9129,9.129,9129,0
9131,9130,9.130,9130,1
9132,9131,9.131,9131,0
9133,9132,9.132,9132,1
9134,9133,9.133,9133,0
9135,9134,9.134,9134,1
9136,9135,9.135,9135,0
9137,9136,9.136,9136,1
9138,9137,9.137,9137,0
9139,9138,9.138,9138,1
9140,9139,9.139,9139,0
9141,9140,9.140,9140,1
9142,9141,9.141,9141,0
9143,9142,9.142,9142,1
9144,9143,9.143,9143,0
9145,9144,9.144,9144,1
9146,9145,9.145,9145,0
9147,9146,9.146,9146,1
9148,9147,9.147,9147,0
9149,9148,9.148,9148,1
9150,9149,9.149,9149,0
9151,9150,9.150,9150,1
9152,9151,9.151,9151,0
9153,9152,9.152,9152,1
9154,9153,9.153,9153,0
9155,9154,9.154,9154,1
9156,9155,9.155,9155,0
9157,9156,9.156,9156,1
9158,9157,9.157,9157,0
9159,9158,9.158,9158,1
9160,9159,9.159,9159,0
9161,9160,9.160,9160,1
9162,9161,9.161,9161,0
9163,9162,9.162,9162,1
9164,9163,9.163,9163,0
9165,9164,9.164,9164,1
9166,9165,9.165,9165,0
9167,9166,9.166,9166,1
9168,9167,9.167,9167,0
9169,9168,9.168,9168,1
9170,9169,9.169,9169,0
9171,9170,9.170,9170,1
9172,9171,9.171,9171,0
9173,9172,9.172,9172,1
9174,9173,9.173,9173,0
9175,9174,9.174,9174,1
9176,9175,9.175,9175,0
9177,9176,9.176,9176,1
9178,9177,9.177,9177,0
9179,9178,9.178,9178,1
9180,9179,9.179,9179,0
9181,9180,9.180,9180,1
9182,9181,9.181,9181,0
9183,9182,9.182,9182,1
9184,9183,9.183,9183,0
9185,9184,9.184,9184,1
9186,9185,9.185,9185,0
9187,9186,9.186,9186,1
9188,9187,9.187,9187,0
9189,9188,9.188,9188,1
9190,9189,9.189,9189,0
9191,9190,9.190,9190,1
9192,9191,9.191,9191,0
9193,9192,9.192,9192,1
9194,9193,9.193,9193,0
9195,9194,9.194,9194,1
9196,9195,9.195,9195,0
9197,9196,9.196,9196,1
9198,9197,9.197,9197,0
9199,9198,9.198,9198,1
9200,9199,9.199,9199,0
9201,9200,9.200,9200,1
9202,9201,9.201,9201,0
9203,9202,9.202,9202,1
9204,9203,9.203,9203,0
9205,9204,9.204,9204,1
9206,9205,9.205,9205,0
9207,9206,9.206,9206,1
9208,9207,9.207,9207,0
9209,9208,9.208,9208,1
9210,9209,9.209,9209,0
9211,9210,9.210,9210,1
9212,9211,9.211,9211,0
9213,9212,9.212,9212,1
9214,9213,9.213,9213,0
9215,9214,9.214,9214,1
9216,9215,9.215,9215,0
9217,9216,9.216,9216,1
9218,9217,9.217,9217,0
9219,9218,9.218,9218,1
9220,9219,9.219,9219,0
9221,9220,9.220,9220,1
9222,9221,9.221,9221,0
9223,9222,9.222,9222,1
9224,9223,9.223,9223,0
9225,9224,9.224,9224,1
9226,9225,9.225,9225,0
9227,9226,9.226,9226,1
9228,9227,9.227,9227,0
9229,9228,9.228,9228,1
9230,9229,9.229,9229,0
9231,9230,9.230,9230,1
9232,9231,9.231,9231,0
9233,9232,9.232,9232,1
9234,9233,9.233,9233,0
9235,9234,9.234,9234,1
9236,9235,9.235,9235,0
9237,9236,9.236,9236,1
9238,9237,9.237,9237,0
9239,9238,9.238,9238,1
9240,9239,9.239,9239,0
9241,9240,9.240,9240,1
9242,9241,9.241,9241,0
9243,9242,9.242,9242,1
9244,9243,9.243,9243,0
9245,9244,9.244,9244,1
9246,9245,9.245,9245,0
9247,9246,9.246,9246,1
9248,9247,9.247,9247,0
9249,9248,9.248,9248,1
9250,9249,9.249,9249,0
9251,9250,9.250,9250,1
9252,9251,9.251,9251,0
9253,9252,9.252,9252,1
9254,9253,9.253,9253,0
9255,9254,9.254,9254,1
9256,9255,9.255,9255,0
9257,9256,9.256,9256,1
9258,9257,9.257,9257,0
9259,9258,9.258,9258,1
9260,9259,9.259,9259,0
9261,9260,9.260,9260,1
9262,9261,9.261,9261,0
9263,9262,9.262,9262,1
9264,9263,9.263,9263,0
9265,9264,9.264,9264,1
9266,9265,9.265,9265,0
9267,9266,9.266,9266,1
9268,9267,9.267,9267,0
9269,9268,9.268,9268,1
9270,9269,9.269,9269,0
9271,9270,9.270,9270,1
9272,9271,9.271,9271,0
9273,9272,9.272,9272,1
9274,9273,9.273,9273,0
9275,9274,9.274,9274,1
9276,9275,9.275,9275,0
9277,9276,9.276,9276,1
9278,9277,9.277,9277,0
9279,9278,9.278,9278,1
9280,9279,9.279,9279,0
9281,9280,9.280,9280,1
9282,9281,9.281,9281,0
9283,9282,9.282,9282,1
9284,9283,9.283,9283,0
9285,9284,9.284,9284,1
9286,9285,9.285,9285,0
9287,9286,9.286,9286,1
9288,9287,9.287,9287,0
9289,9288,9.288,9288,1
9290,9289,9.289,9289,0
9291,9290,9.290,9290,1
9292,9291,9.291,9291,0
9293,9292,9.292,9292,1
9294,9293,9.293,9293,0
9295,9294,9.294,9294,1
9296,9295,9.295,9295,0
9297,9296,9.296,9296,1
9298,9297,9.297,9297,0
9299,9298,9.298,9298,1
9300,9299,9.299,9299,0
9301,9300,9.300,9300,1
9302,9301,9.301,9301,0
9303,9302,9.302,9302,1
9304,9303,9.303,9303,0
9305,9304,9.304,9304,1
9306,9305,9.305,9305,0
9307,9306,9.306,9306,1
9308,9307,9.307,9307,0
9309,9308,9.308,9308,1
9310,9309,9.309,9309,0
9311,9310,9.310,9310,1
9312,9311,9.311,9311,0
9313,9312,9.312,9312,1
9314,9313,9.313,9313,0
9315,9314,9.314,9314,1
9316,9315,9.315,9315,0
9317,9316,9.316,9316,1
9318,9317,9.317,9317,0
9319,9318,9.318,9318,1
9320,9319,9.319,9319,0
9321,9320,9.320,9320,1
9322,9321,9.321,9321,0
9323,9322,9.322,9322,1
9324,9323,9.323,9323,0
9325,9324,9.324,9324,1
9326,9325,9.325,9325,0
9327,9326,9.326,9326,1
9328,9327,9.327,9327,0
9329,9328,9.328,9328,1
9330,9329,9.329,9329,0
9331,9330,9.330,9330,1
9332,9331,9.331,9331,0
9333,9332,9.332,9332,1
9334,9333,9.333,9333,0
9335,9334,9.334,9334,1
9336,9335,9.335,9335,0
9337,9336,9.336,9336,1
9338,9337,9.337,9337,0
9339,9338,9.338,9338,1
9340,9339,9.339,9339,0
9341,9340,9.340,9340,1
9342,9341,9.341,9341,0
9343,9342,9.342,9342,1
9344,9343,9.343,9343,0
9345,9344,9.344,9344,1
9346,9345,9.345,9345,0
9347,9346,9.346,9346,1
9348,9347,9.347,9347,0
9349,9348,9.348,9348,1
9350,9349,9.349,9349,0
9351,9350,9.350,9350,1
9352,9351,9.351,9351,0
9353,9352,9.352,9352,1
9354,9353,9.353,9353,0
9355,9354,9.354,9354,1
9356,9355,9.355,9355,0
9357,9356,9.356,9356,1
9358,9357,9.357,9357,0
9359,9358,9.358,9358,1
9360,9359,9.359,9359,0
9361,9360,9.360,9360,1
9362,9361,9.361,9361,0
9363,9362,9.362,9362,1
9364,9363,9.363,9363,0
9365,9364,9.364,9364,1
9366,9365,9.365,9365,0
9367,9366,9.366,9366,1
9368,9367,9.367,9367,0
9369,9368,9.368,9368,1
9370,9369,9.369,9369,0
9371,9370,9.370,9370,1
9372,9371,9.371,9371,0
9373,9372,9.372,9372,1
9374,9373,9.373,9373,0
9375,9374,9.374,9374,1
9376,9375,9.375,9375,0
9377,9376,9.376,9376,1
9378,9377,9.377,9377,0
9379,9378,9.378,9378,1
9380,9379,9.379,9379,0
9381,9380,9.380,9380,1
9382,9381,9.381,9381,0
9383,9382,9.382,9382,1
9384,9383,9.383,9383,0
9385,9384,9.384,9384,1
9386,9385,9.385,9385,0
9387,9386,9.386,9386,1
9388,9387,9.387,9387,0
9389,9388,9.388,9388,1
9390,9389,9.389,9389,0
9391,9390,9.390,9390,1
9392,9391,9.391,9391,0
9393,9392,9.392,9392,1
9394,9393,9.393,9393,0
9395,9394,9.394,9394,1
9396,9395,9.395,9395,0
9397,9396,9.396,9396,1
9398,9397,9.397,9397,0
9399,9398,9.398,9398,1
9400,9399,9.399,9399,0
9401,9400,9.400,9400,1
9402,9401,9.401,9401,0
9403,9402,9.402,9402,1
9404,9403,9.403,9403,0
9405,9404,9.404,9404,1
9406,9405,9.405,9405,0
9407,9406,9.406,9406,1
9408,9407,9.407,9407,0
9409,9408,9.408,9408,1
9410,9409,9.409,9409,0
9411,9410,9.410,9410,1
9412,9411,9.411,9411,0
9413,9412,9.412,9412,1
9414,9413,9.413,9413,0
9415,9414,9.414,9414,1
9416,9415,9.415,9415,0
9417,9416,9.416,9416,1
9418,9417,9.417,9417,0
9419,9418,9.418,9418,1
9420,9419,9.419,9419,0
9421,9420,9.420,9420,1
9422,9421,9.421,9421,0
9423,9422,9.422,9422,1
9424,9423,9.423,9423,0
9425,9424,9.424,9424,1
9426,9425,9.425,9425,0
9427,9426,9.426,9426,1
9428,9427,9.427,9427,0
9429,9428,9.428,9428,1
9430,9429,9.429,9429,0
9431,9430,9.430,9430,1
9432,9431,9.431,9431,0
9433,9432,9.432,9432,1
9434,9433,9.433,9433,0
9435,9434,9.434,9434,1
9436,9435,9.435,9435,0
9437,9436,9.436,9436,1
9438,9437,9.437,9437,0
9439,9438,9.438,9438,1
9440,9439,9.439,9439,0
9441,9440,9.440,9440,1
9442,9441,9.441,9441,0
9443,9442,9.442,9442,1
9444,9443,9.443,9443,0
9445,9444,9.444,9444,1
9446,9445,9.445,9445,0
9447,9446,9.446,9446,1
9448,9447,9.447,9447,0
9449,9448,9.448,9448,1
9450,9449,9.449,9449,0
9451,9450,9.450,9450,1
9452,9451,9.451,9451,0
9453,9452,9.452,9452,1
9454,9453,9.453,9453,0
9455,9454,9.454,9454,1
9456,9455,9.455,9455,0
9457,9456,9.456,9456,1
9458,9457,9.457,9457,0
9459,9458,9.458,9458,1
9460,9459,9.459,9459,0
9461,9460,9.460,9460,1
9462,9461,9.461,9461,0
9463,9462,9.462,9462,1
9464,9463,9.463,9463,0
9465,9464,9.464,9464,1
9466,9465,9.465,9465,0
9467,9466,9.466,9466,1
9468,9467,9.467,9467,0
9469,9468,9.468,9468,1
9470,9469,9.469,9469,0
9471,9470,9.470,9470,1
9472,9471,9.471,9471,0
9473,9472,9.472,9472,1
9474,9473,9.473,9473,0
9475,9474,9.474,9474,1
9476,9475,9.475,9475,0
9477,9476,9.476,9476,1
9478,9477,9.477,9477,0
9479,9478,9.478,9478,1
9480,9479,9.479,9479,0
9481,9480,9.480,9480,1
9482,9481,9.481,9481,0
9483,9482,9.482,9482,1
9484,9483,9.483,9483,0
9485,9484,9.484,9484,1
9486,9485,9.485,9485,0
9487,9486,9.486,9486,1
9488,9487,9.487,9487,0
9489,9488,9.488,9488,1
9490,9489,9.489,9489,0
9491,9490,9.490,9490,1
9492,9491,9.491,9491,0
9493,9492,9.492,9492,1
9494,9493,9.493,9493,0
9495,9494,9.494,9494,1
9496,9495,9.495,9495,0
9497,9496,9.496,9496,1
9498,9497,9.497,9497,0
9499,9498,9.498,9498,1
9500,9499,9.499,9499,0
9501,9500,9.500,9500,1
9502,9501,9.501,9501,0
9503,9502,9.502,9502,1
9504,9503,9.503,9503,0
9505,9504,9.504,9504,1
9506,9505,9.505,9505,0
9507,9506,9.506,9506,1
9508,9507,9.507,9507,0
9509,9508,9.508,9508,1
9510,9509,9.509,9509,0
9511,9510,9.510,9510,1
9512,9511,9.511,9511,0
9513,9512,9.512,9512,1
9514,9513,9.513,9513,0
9515,9514,9.514,9514,1
9516,9515,9.515,9515,0
9517,9516,9.516,9516,1
9518,9517,9.517,9517,0
9519,9518,9.518,9518,1
9520,9519,9.519,9519,0
9521,9520,9.520,9520,1
9522,9521,9.521,9521,0
9523,9522,9.522,9522,1
9524,9523,9.523,9523,0
9525,9524,9.524,9524,1
9526,9525,9.525,9525,0
9527,9526,9.526,9526,1
9528,9527,9.527,9527,0
9529,9528,9.528,9528,1
9530,9529,9.529,9529,0
9531,9530,9.530,9530,1
9532,9531,9.531,9531,0
9533,9532,9.532,9532,1
9534,9533,9.533,9533,0
9535,9534,9.534,9534,1
9536,9535,9.535,9535,0
9537,9536,9.536,9536,1
9538,9537,9.537,9537,0
9539,9538,9.538,9538,1
9540,9539,9.539,9539,0
9541,9540,9.540,9540,1
9542,9541,9.541,9541,0
9543,9542,9.542,9542,1
9544,9543,9.543,9543,0
9545,9544,9.544,9544,1
9546,9545,9.545,9545,0
9547,9546,9.546,9546,1
9548,9547,9.547,9547,0
9549,9548,9.548,9548,1
9550,9549,9.549,9549,0
9551,9550,9.550,9550,1
9552,9551,9.551,9551,0
9553,9552,9.552,9552,1
9554,9553,9.553,9553,0
9555,9554,9.554,9554,1
9556,9555,9.555,9555,0
9557,9556,9.556,9556,1
9558,9557,9.557,9557,0
9559,9558,9.558,9558,1
9560,9559,9.559,9559,0
9561,9560,9.560,9560,1
9562,9561,9.561,9561,0
9563,9562,9.562,9562,1
9564,9563,9.563,9563,0
9565,9564,9.564,9564,1
9566,9565,9.565,9565,0
9567,9566,9.566,9566,1
9568,9567,9.567,9567,0
9569,9568,9.568,9568,1
9570,9569,9.569,9569,0
9571,9570,9.570,9570,1
9572,9571,9.571,9571,0
9573,9572,9.572,9572,1
9574,9573,9.573,9573,0
9575,9574,9.574,9574,1
9576,9575,9.575,9575,0
9577,9576,9.576,9576,1
9578,9577,9.577,9577,0
9579,9578,9.578,9578,1
9580,9579,9.579,9579,0
9581,9580,9.580,9580,1
9582,9581,9.581,9581,0
9583,9582,9.582,9582,1
9584,9583,9.583,9583,0
9585,9584,9.584,9584,1
9586,9585,9.585,9585,0
9587,9586,9.586,9586,1
9588,9587,9.587,9587,0
9589,9588,9.588,9588,1
9590,9589,9.589,9589,0
9591,9590,9.590,9590,1
9592,9591,9.591,9591,0
9593,9592,9.592,9592,1
9594,9593,9.593,9593,0
9595,9594,9.594,9594,1
9596,9595,9.595,9595,0
9597,9596,9.596,9596,1
9598,9597,9.597,9597,0
9599,9598,9.598,9598,1
9600,9599,9.599,9599,0
9601,9600,9.600,9600,1
9602,9601,9.601,9601,0
9603,9602,9.602,9602,1
9604,9603,9.603,9603,0
9605,9604,9.604,9604,1
9606,9605,9.605,9605,0
9607,9606,9.606,9606,1
9608,9607,9.607,9607,0
9609,9608,9.608,9608,1
9610,9609,9.609,9609,0
9611,9610,9.610,9610,1
9612,9611,9.611,9611,0
9613,9612,9.612,9612,1
9614,9613,9.613,9613,0
9615,9614,9.614,9614,1
9616,9615,9.615,9615,0
9617,9616,9.616,9616,1
9618,9617,9.617,9617,0
9619,9618,9.618,9618,1
9620,9619,9.619,9619,0
9621,9620,9.620,9620,1
9622,9621,9.621,9621,0
9623,9622,9.622,9622,1
9624,9623,9.623,9623,0
9625,9624,9.624,9624,1
9626,9625,9.625,9625,0
9627,9626,9.626,9626,1
9628,9627,9.627,9627,0
9629,9628,9.628,9628,1
9630,9629,9.629,9629,0
9631,9630,9.630,9630,1
9632,9631,9.631,9631,0
9633,9632,9.632,9632,1
9634,9633,9.633,9633,0
9635,9634,9.634,9634,1
9636,9635,9.635,9635,0
9637,9636,9.636,9636,1
9638,9637,9.637,9637,0
9639,9638,9.638,9638,1
9640,9639,9.639,9639,0
9641,9640,9.640,9640,1
9642,9641,9.641,9641,0
9643,9642,9.642,9642,1
9644,9643,9.643,9643,0
9645,9644,9.644,9644,1
9646,9645,9.645,9645,0
9647,9646,9.646,9646,1
9648,9647,9.647,9647,0
9649,9648,9.648,9648,1
9650,9649,9.649,9649,0
9651,9650,9.650,9650,1
9652,9651,9.651,9651,0
9653,9652,9.652,9652,1
9654,9653,9.653,9653,0
9655,9654,9.654,9654,1
9656,9655,9.655,9655,0
9657,9656,9.656,9656,1
9658,9657,9.657,9657,0
9659,9658,9.658,9658,1
9660,9659,9.659,9659,0
9661,9660,9.660,9660,1
9662,9661,9.661,9661,0
9663,9662,9.662,9662,1
9664,9663,9.663,9663,0
9665,9664,9.664,9664,1
9666,9665,9.665,9665,0
9667,9666,9.666,9666,1
9668,9667,9.667,9667,0
9669,9668,9.668,9668,1
9670,9669,9.669,9669,0
9671,9670,9.670,9670,1
9672,9671,9.671,9671,0
9673,9672,9.672,9672,1
9674,9673,9.673,9673,0
9675,9674,9.674,9674,1
9676,9675,9.675,9675,0
9677,9676,9.676,9676,1
9678,9677,9.677,9677,0
9679,9678,9.678,9678,1
9680,9679,9.679,9679,0
9681,9680,9.680,9680,1
9682,9681,9.681,9681,0
9683,9682,9.682,9682,1
9684,9683,9.683,9683,0
9685,9684,9.684,9684,1
9686,9685,9.685,9685,0
9687,9686,9.686,9686,1
9688,9687,9.687,9687,0
9689,9688,9.688,9688,1
9690,9689,9.689,9689,0
9691,9690,9.690,9690,1
9692,9691,9.691,9691,0
9693,9692,9.692,9692,1
9694,9693,9.693,9693,0
9695,9694,9.694,9694,1
9696,9695,9.695,9695,0
9697,9696,9.696,9696,1
9698,9697,9.697,9697,0
9699,9698,9.698,9698,1
9700,9699,9.699,9699,0
9701,9700,9.700,9700,1
9702,9701,9.701,9701,0
9703,9702,9.702,9702,1
9704,9703,9.703,9703,0
9705,9704,9.704,9704,1
9706,9705,9.705,9705,0
9707,9706,9.706,9706,1
9708,9707,9.707,9707,0
9709,9708,9.708,9708,1
9710,9709,9.709,9709,0
9711,9710,9.710,9710,1
9712,9711,9.711,9711,0
9713,9712,9.712,9712,1
9714,9713,9.713,9713,0
9715,9714,9.714,9714,1
9716,9715,9.715,9715,0
9717,9716,9.716,9716,1
9718,9717,9.717,9717,0
9719,9718,9.718,9718,1
9720,9719,9.719,9719,0
9721,9720,9.720,9720,1
9722,9721,9.721,9721,0
9723,9722,9.722,9722,1
9724,9723,9.723,9723,0
9725,9724,9.724,9724,1
9726,9725,9.725,9725,0
9727,9726,9.726,9726,1
9728,9727,9.727,9727,0
9729,9728,9.728,9728,1
9730,9729,9.729,9729,0
9731,9730,9.730,9730,1
9732,9731,9.731,9731,0
9733,9732,9.732,9732,1
9734,9733,9.733,9733,0
9735,9734,9.734,9734,1
9736,9735,9.735,9735,0
9737,9736,9.736,9736,1
9738,9737,9.737,9737,0
9739,9738,9.738,9738,1
9740,9739,9.739,9739,0
9741,9740,9.740,9740,1
9742,9741,9.741,9741,0
9743,9742,9.742,9742,1
9744,9743,9.743,9743,0
9745,9744,9.744,9744,1
9746,9745,9.745,9745,0
9747,9746,9.746,9746,1
9748,9747,9.747,9747,0
9749,9748,9.748,9748,1
9750,9749,9.749,9749,0
9751,9750,9.750,9750,1
9752,9751,9.751,9751,0
9753,9752,9.752,9752,1
9754,9753,9.753,9753,0
9755,9754,9.754,9754,1
9756,9755,9.755,9755,0
9757,9756,9.756,9756,1
9758,9757,9.757,9757,0
9759,9758,9.758,9758,1
9760,9759,9.759,9759,0
9761,9760,9.760,9760,1
9762,9761,9.761,9761,0
9763,9762,9.762,9762,1
9764,9763,9.763,9763,0
9765,9764,9.764,9764,1
9766,9765,9.765,9765,0
9767,9766,9.766,9766,1
9768,9767,9.767,9767,0
9769,9768,9.768,9768,1
9770,9769,9.769,9769,0
9771,9770,9.770,9770,1
9772,9771,9.771,9771,0
9773,9772,9.772,9772,1
9774,9773,9.773,9773,0
9775,9774,9.774,9774,1
9776,9775,9.775,9775,0
9777,9776,9.776,9776,1
9778,9777,9.777,9777,0
9779,9778,9.778,9778,1
9780,9779,9.779,9779,0
9781,9780,9.780,9780,1
9782,9781,9.781,9781,0
9783,9782,9.782,9782,1
9784,9783,9.783,9783,0
9785,9784,9.784,9784,1
9786,9785,9.785,9785,0
9787,9786,9.786,9786,1
9788,9787,9.787,9787,0
9789,9788,9.788,9788,1
9790,9789,9.789,9789,0
9791,9790,9.790,9790,1
9792,9791,9.791,9791,0
9793,9792,9.792,9792,1
9794,9793,9.793,9793,0
9795,9794,9.794,9794,1
9796,9795,9.795,9795,0
9797,9796,9.796,9796,1
9798,9797,9.797,9797,0
